Match_ID,Player_ID,Event_Type,Minute,Season,Match_Date
M2023_030,P025,Foul,65,2023,2023-08-13
M2023_030,P024,Goal,85,2023,2023-08-13
M2023_030,P006,Foul,51,2023,2023-08-13
M2024_001,P023,Goal,39,2024,2024-01-22
M2024_001,P024,Shot On Target,59,2024,2024-01-22
M2024_001,P015,Corner For,80,2024,2024-01-22
M2024_001,P011,Corner Against,24,2024,2024-01-22
M2024_001,P003,Shot On Target,78,2024,2024-01-22
M2024_001,P022,Shot On Target,14,2024,2024-01-22
M2024_001,P001,Shot Off Target,1,2024,2024-01-22
M2024_001,P001,Shot Off Target,22,2024,2024-01-22
M2024_001,P015,Yellow Card,89,2024,2024-01-22
M2024_001,P022,Shot Off Target,78,2024,2024-01-22
M2024_001,P010,Corner For,80,2024,2024-01-22
M2024_001,P020,Corner Against,47,2024,2024-01-22
M2024_001,P023,Yellow Card,87,2024,2024-01-22
M2024_001,P010,Shot Off Target,12,2024,2024-01-22
M2024_001,P001,Assist,25,2024,2024-01-22
M2024_001,P001,Assist,90,2024,2024-01-22
M2024_001,P001,Substitution,27,2024,2024-01-22
M2024_001,P005,Foul,84,2024,2024-01-22
M2024_001,P021,Shot On Target,69,2024,2024-01-22
M2024_001,P010,Assist,60,2024,2024-01-22
M2024_001,P014,Assist,3,2024,2024-01-22
M2024_001,P005,Assist,90,2024,2024-01-22
M2024_001,P016,Shot Off Target,61,2024,2024-01-22
M2024_001,P015,Goal,75,2024,2024-01-22
M2024_001,P010,Shot On Target,73,2024,2024-01-22
M2024_001,P013,Corner Against,7,2024,2024-01-22
M2024_001,P004,Shot On Target,81,2024,2024-01-22
M2024_001,P014,Corner Against,54,2024,2024-01-22
M2024_001,P024,Corner Against,75,2024,2024-01-22
M2024_001,P018,Foul,38,2024,2024-01-22
M2024_001,P013,Goal,63,2024,2024-01-22
M2024_001,P024,Foul,79,2024,2024-01-22
M2024_001,P016,Freekick Against,30,2024,2024-01-22
M2024_001,P017,Red Card,3,2024,2024-01-22
M2024_001,P011,Shot Off Target,71,2024,2024-01-22
M2024_001,P021,Goal,54,2024,2024-01-22
M2024_001,P004,Freekick For,64,2024,2024-01-22
M2024_001,P021,Foul,45,2024,2024-01-22
M2024_001,P014,Shot Off Target,3,2024,2024-01-22
M2024_001,P024,Assist,25,2024,2024-01-22
M2024_001,P015,Foul,30,2024,2024-01-22
M2024_001,P019,Foul,88,2024,2024-01-22
M2024_001,P020,Shot On Target,85,2024,2024-01-22
M2024_001,P010,Foul,50,2024,2024-01-22
M2024_001,P022,Freekick Against,84,2024,2024-01-22
M2024_001,P016,Corner For,21,2024,2024-01-22
M2024_001,P010,Foul,89,2024,2024-01-22
M2024_001,P022,Corner For,62,2024,2024-01-22
M2024_001,P007,Assist,21,2024,2024-01-22
M2024_001,P004,Foul,54,2024,2024-01-22
M2024_001,P016,Freekick Against,39,2024,2024-01-22
M2024_001,P018,Shot On Target,7,2024,2024-01-22
M2024_001,P012,Substitution,34,2024,2024-01-22
M2024_001,P006,Shot Off Target,23,2024,2024-01-22
M2024_001,P017,Corner Against,5,2024,2024-01-22
M2024_001,P011,Corner Against,56,2024,2024-01-22
M2024_001,P008,Assist,16,2024,2024-01-22
M2024_001,P016,Foul,34,2024,2024-01-22
M2024_001,P012,Substitution,6,2024,2024-01-22
M2024_001,P018,Corner For,35,2024,2024-01-22
M2024_001,P023,Freekick For,66,2024,2024-01-22
M2024_001,P004,Foul,7,2024,2024-01-22
M2024_001,P015,Freekick Against,59,2024,2024-01-22
M2024_001,P025,Freekick Against,15,2024,2024-01-22
M2024_001,P020,Substitution,79,2024,2024-01-22
M2024_001,P004,Corner For,72,2024,2024-01-22
M2024_001,P004,Goal,22,2024,2024-01-22
M2024_001,P007,Foul,47,2024,2024-01-22
M2024_001,P010,Assist,57,2024,2024-01-22
M2024_001,P016,Corner For,13,2024,2024-01-22
M2024_001,P012,Assist,43,2024,2024-01-22
M2024_001,P004,Corner Against,26,2024,2024-01-22
M2024_002,P025,Freekick Against,1,2024,2024-01-29
M2024_002,P016,Shot On Target,44,2024,2024-01-29
M2024_002,P006,Shot On Target,11,2024,2024-01-29
M2024_002,P023,Shot On Target,54,2024,2024-01-29
M2024_002,P022,Shot Off Target,32,2024,2024-01-29
M2024_002,P025,Assist,68,2024,2024-01-29
M2024_002,P008,Shot Off Target,18,2024,2024-01-29
M2024_002,P014,Corner Against,53,2024,2024-01-29
M2024_002,P017,Freekick For,88,2024,2024-01-29
M2024_002,P001,Shot Off Target,57,2024,2024-01-29
M2024_002,P001,Assist,67,2024,2024-01-29
M2024_002,P003,Freekick Against,44,2024,2024-01-29
M2024_002,P025,Shot On Target,22,2024,2024-01-29
M2024_002,P013,Shot Off Target,5,2024,2024-01-29
M2024_002,P021,Yellow Card,20,2024,2024-01-29
M2024_002,P002,Freekick For,81,2024,2024-01-29
M2024_002,P022,Substitution,67,2024,2024-01-29
M2024_002,P014,Substitution,52,2024,2024-01-29
M2024_002,P023,Freekick For,71,2024,2024-01-29
M2024_002,P024,Freekick For,41,2024,2024-01-29
M2024_002,P001,Freekick For,36,2024,2024-01-29
M2024_002,P020,Freekick For,19,2024,2024-01-29
M2024_002,P015,Red Card,83,2024,2024-01-29
M2024_002,P018,Shot On Target,80,2024,2024-01-29
M2024_002,P021,Corner For,57,2024,2024-01-29
M2024_002,P021,Yellow Card,52,2024,2024-01-29
M2024_002,P010,Corner For,11,2024,2024-01-29
M2024_002,P011,Goal,50,2024,2024-01-29
M2024_002,P024,Corner For,17,2024,2024-01-29
M2024_002,P018,Foul,37,2024,2024-01-29
M2024_002,P017,Shot On Target,71,2024,2024-01-29
M2024_002,P011,Shot On Target,82,2024,2024-01-29
M2024_002,P001,Assist,70,2024,2024-01-29
M2024_002,P008,Foul,39,2024,2024-01-29
M2024_002,P017,Corner For,15,2024,2024-01-29
M2024_002,P012,Corner For,34,2024,2024-01-29
M2024_002,P012,Foul,16,2024,2024-01-29
M2024_002,P021,Goal,16,2024,2024-01-29
M2024_002,P019,Shot Off Target,1,2024,2024-01-29
M2024_002,P008,Foul,75,2024,2024-01-29
M2024_002,P021,Foul,86,2024,2024-01-29
M2024_002,P020,Foul,30,2024,2024-01-29
M2024_002,P010,Shot Off Target,86,2024,2024-01-29
M2024_002,P023,Corner For,74,2024,2024-01-29
M2024_002,P023,Yellow Card,49,2024,2024-01-29
M2024_002,P008,Foul,14,2024,2024-01-29
M2024_002,P019,Shot On Target,25,2024,2024-01-29
M2024_002,P012,Corner Against,59,2024,2024-01-29
M2024_002,P023,Goal,55,2024,2024-01-29
M2024_002,P003,Corner Against,12,2024,2024-01-29
M2024_002,P005,Goal,61,2024,2024-01-29
M2024_002,P003,Shot On Target,48,2024,2024-01-29
M2024_002,P013,Yellow Card,76,2024,2024-01-29
M2024_002,P025,Foul,51,2024,2024-01-29
M2024_002,P019,Freekick For,64,2024,2024-01-29
M2024_002,P015,Yellow Card,89,2024,2024-01-29
M2024_002,P016,Freekick Against,54,2024,2024-01-29
M2024_002,P005,Corner Against,65,2024,2024-01-29
M2024_002,P023,Assist,59,2024,2024-01-29
M2024_002,P023,Assist,66,2024,2024-01-29
M2024_002,P004,Freekick For,89,2024,2024-01-29
M2024_002,P016,Shot On Target,5,2024,2024-01-29
M2024_002,P018,Corner For,48,2024,2024-01-29
M2024_002,P004,Freekick Against,78,2024,2024-01-29
M2024_002,P004,Freekick For,16,2024,2024-01-29
M2024_002,P010,Shot Off Target,6,2024,2024-01-29
M2024_002,P004,Foul,48,2024,2024-01-29
M2024_002,P012,Shot On Target,39,2024,2024-01-29
M2024_002,P001,Shot On Target,19,2024,2024-01-29
M2024_002,P019,Assist,54,2024,2024-01-29
M2024_002,P010,Goal,37,2024,2024-01-29
M2024_002,P024,Shot On Target,63,2024,2024-01-29
M2024_002,P018,Goal,45,2024,2024-01-29
M2024_002,P002,Goal,54,2024,2024-01-29
M2024_002,P010,Foul,73,2024,2024-01-29
M2024_002,P011,Foul,49,2024,2024-01-29
M2024_002,P024,Foul,78,2024,2024-01-29
M2024_002,P005,Assist,65,2024,2024-01-29
M2024_002,P025,Yellow Card,58,2024,2024-01-29
M2024_002,P005,Yellow Card,42,2024,2024-01-29
M2024_002,P020,Goal,86,2024,2024-01-29
M2024_002,P013,Foul,30,2024,2024-01-29
M2024_002,P011,Freekick For,70,2024,2024-01-29
M2024_002,P022,Goal,57,2024,2024-01-29
M2024_002,P021,Corner For,12,2024,2024-01-29
M2024_002,P023,Freekick For,4,2024,2024-01-29
M2024_002,P025,Foul,40,2024,2024-01-29
M2024_002,P004,Foul,83,2024,2024-01-29
M2024_002,P007,Foul,80,2024,2024-01-29
M2024_002,P025,Foul,7,2024,2024-01-29
M2024_002,P017,Freekick Against,25,2024,2024-01-29
M2024_002,P017,Corner For,3,2024,2024-01-29
M2024_002,P018,Assist,24,2024,2024-01-29
M2024_002,P009,Freekick Against,27,2024,2024-01-29
M2024_002,P023,Shot On Target,75,2024,2024-01-29
M2024_002,P018,Shot Off Target,78,2024,2024-01-29
M2024_002,P019,Shot On Target,6,2024,2024-01-29
M2024_002,P001,Foul,44,2024,2024-01-29
M2024_003,P001,Assist,68,2024,2024-02-05
M2024_003,P009,Shot On Target,12,2024,2024-02-05
M2024_003,P004,Assist,70,2024,2024-02-05
M2024_003,P005,Assist,24,2024,2024-02-05
M2024_003,P003,Shot On Target,20,2024,2024-02-05
M2024_003,P014,Shot On Target,87,2024,2024-02-05
M2024_003,P020,Assist,42,2024,2024-02-05
M2024_003,P023,Assist,8,2024,2024-02-05
M2024_003,P004,Shot On Target,41,2024,2024-02-05
M2024_003,P011,Assist,34,2024,2024-02-05
M2024_003,P004,Shot Off Target,7,2024,2024-02-05
M2024_003,P025,Shot On Target,77,2024,2024-02-05
M2024_003,P016,Foul,66,2024,2024-02-05
M2024_003,P013,Corner For,15,2024,2024-02-05
M2024_003,P011,Shot On Target,60,2024,2024-02-05
M2024_003,P003,Foul,62,2024,2024-02-05
M2024_003,P021,Goal,30,2024,2024-02-05
M2024_003,P001,Freekick For,35,2024,2024-02-05
M2024_003,P019,Foul,87,2024,2024-02-05
M2024_003,P025,Assist,72,2024,2024-02-05
M2024_003,P005,Yellow Card,39,2024,2024-02-05
M2024_003,P015,Foul,11,2024,2024-02-05
M2024_003,P017,Corner Against,27,2024,2024-02-05
M2024_003,P005,Corner For,48,2024,2024-02-05
M2024_003,P006,Foul,32,2024,2024-02-05
M2024_003,P014,Foul,72,2024,2024-02-05
M2024_003,P001,Foul,60,2024,2024-02-05
M2024_003,P020,Freekick Against,38,2024,2024-02-05
M2024_003,P006,Yellow Card,1,2024,2024-02-05
M2024_003,P016,Goal,35,2024,2024-02-05
M2024_003,P022,Foul,49,2024,2024-02-05
M2024_003,P021,Substitution,28,2024,2024-02-05
M2024_003,P017,Foul,37,2024,2024-02-05
M2024_003,P024,Goal,69,2024,2024-02-05
M2024_003,P010,Foul,12,2024,2024-02-05
M2024_003,P004,Shot Off Target,18,2024,2024-02-05
M2024_003,P009,Corner For,56,2024,2024-02-05
M2024_003,P017,Shot On Target,41,2024,2024-02-05
M2024_003,P011,Freekick For,82,2024,2024-02-05
M2024_003,P025,Shot On Target,58,2024,2024-02-05
M2024_003,P022,Shot On Target,42,2024,2024-02-05
M2024_003,P015,Shot On Target,77,2024,2024-02-05
M2024_003,P023,Shot On Target,18,2024,2024-02-05
M2024_003,P001,Yellow Card,78,2024,2024-02-05
M2024_003,P001,Foul,87,2024,2024-02-05
M2024_003,P018,Assist,90,2024,2024-02-05
M2024_003,P025,Red Card,51,2024,2024-02-05
M2024_003,P021,Foul,84,2024,2024-02-05
M2024_003,P001,Goal,86,2024,2024-02-05
M2024_003,P004,Shot Off Target,46,2024,2024-02-05
M2024_003,P013,Substitution,77,2024,2024-02-05
M2024_003,P006,Shot Off Target,90,2024,2024-02-05
M2024_003,P004,Substitution,60,2024,2024-02-05
M2024_003,P007,Shot Off Target,57,2024,2024-02-05
M2024_003,P024,Goal,3,2024,2024-02-05
M2024_003,P022,Corner For,46,2024,2024-02-05
M2024_003,P020,Assist,81,2024,2024-02-05
M2024_003,P023,Shot On Target,29,2024,2024-02-05
M2024_003,P016,Shot On Target,47,2024,2024-02-05
M2024_003,P016,Goal,78,2024,2024-02-05
M2024_003,P007,Shot On Target,82,2024,2024-02-05
M2024_003,P009,Shot Off Target,73,2024,2024-02-05
M2024_003,P006,Foul,71,2024,2024-02-05
M2024_003,P024,Assist,73,2024,2024-02-05
M2024_003,P020,Yellow Card,73,2024,2024-02-05
M2024_003,P019,Assist,17,2024,2024-02-05
M2024_003,P005,Corner For,34,2024,2024-02-05
M2024_003,P008,Freekick Against,67,2024,2024-02-05
M2024_003,P009,Corner For,25,2024,2024-02-05
M2024_003,P001,Corner Against,89,2024,2024-02-05
M2024_003,P020,Yellow Card,33,2024,2024-02-05
M2024_003,P015,Yellow Card,1,2024,2024-02-05
M2024_003,P021,Freekick Against,87,2024,2024-02-05
M2024_003,P002,Freekick Against,42,2024,2024-02-05
M2024_003,P014,Shot Off Target,36,2024,2024-02-05
M2024_003,P017,Assist,60,2024,2024-02-05
M2024_003,P017,Foul,6,2024,2024-02-05
M2024_003,P008,Freekick For,7,2024,2024-02-05
M2024_003,P014,Shot On Target,69,2024,2024-02-05
M2024_003,P001,Shot Off Target,51,2024,2024-02-05
M2024_003,P003,Assist,74,2024,2024-02-05
M2024_003,P024,Corner Against,29,2024,2024-02-05
M2024_003,P014,Substitution,10,2024,2024-02-05
M2024_003,P007,Freekick For,22,2024,2024-02-05
M2024_003,P003,Shot On Target,81,2024,2024-02-05
M2024_003,P001,Foul,62,2024,2024-02-05
M2024_003,P001,Shot Off Target,76,2024,2024-02-05
M2024_003,P011,Corner For,33,2024,2024-02-05
M2024_003,P016,Shot On Target,31,2024,2024-02-05
M2024_003,P002,Freekick Against,43,2024,2024-02-05
M2024_003,P008,Foul,10,2024,2024-02-05
M2024_003,P020,Corner For,57,2024,2024-02-05
M2024_003,P021,Corner For,58,2024,2024-02-05
M2024_003,P003,Foul,8,2024,2024-02-05
M2024_003,P013,Freekick For,41,2024,2024-02-05
M2024_003,P023,Freekick For,9,2024,2024-02-05
M2024_003,P002,Corner For,57,2024,2024-02-05
M2024_004,P021,Shot On Target,56,2024,2024-02-12
M2024_004,P022,Goal,8,2024,2024-02-12
M2024_004,P010,Foul,49,2024,2024-02-12
M2024_004,P020,Shot Off Target,53,2024,2024-02-12
M2024_004,P020,Shot On Target,85,2024,2024-02-12
M2024_004,P015,Foul,50,2024,2024-02-12
M2024_004,P014,Foul,80,2024,2024-02-12
M2024_004,P011,Foul,84,2024,2024-02-12
M2024_004,P001,Freekick Against,59,2024,2024-02-12
M2024_004,P019,Foul,25,2024,2024-02-12
M2024_004,P001,Assist,77,2024,2024-02-12
M2024_004,P019,Red Card,25,2024,2024-02-12
M2024_004,P005,Freekick For,82,2024,2024-02-12
M2024_004,P012,Foul,54,2024,2024-02-12
M2024_004,P020,Foul,57,2024,2024-02-12
M2024_004,P005,Assist,6,2024,2024-02-12
M2024_004,P010,Goal,75,2024,2024-02-12
M2024_004,P021,Shot Off Target,46,2024,2024-02-12
M2024_004,P018,Shot On Target,19,2024,2024-02-12
M2024_004,P010,Assist,78,2024,2024-02-12
M2024_004,P012,Shot On Target,2,2024,2024-02-12
M2024_004,P022,Foul,87,2024,2024-02-12
M2024_004,P008,Assist,65,2024,2024-02-12
M2024_004,P018,Corner Against,7,2024,2024-02-12
M2024_004,P007,Shot Off Target,26,2024,2024-02-12
M2024_004,P007,Yellow Card,9,2024,2024-02-12
M2024_004,P022,Shot On Target,61,2024,2024-02-12
M2024_004,P015,Yellow Card,77,2024,2024-02-12
M2024_004,P019,Yellow Card,73,2024,2024-02-12
M2024_004,P020,Freekick Against,39,2024,2024-02-12
M2024_004,P006,Shot Off Target,14,2024,2024-02-12
M2024_004,P002,Foul,64,2024,2024-02-12
M2024_004,P001,Shot On Target,82,2024,2024-02-12
M2024_004,P008,Shot On Target,60,2024,2024-02-12
M2024_004,P008,Foul,62,2024,2024-02-12
M2024_004,P011,Corner For,49,2024,2024-02-12
M2024_004,P006,Shot On Target,1,2024,2024-02-12
M2024_004,P003,Shot Off Target,46,2024,2024-02-12
M2024_004,P004,Goal,19,2024,2024-02-12
M2024_004,P007,Shot On Target,81,2024,2024-02-12
M2024_004,P025,Foul,47,2024,2024-02-12
M2024_004,P001,Goal,26,2024,2024-02-12
M2024_004,P006,Assist,29,2024,2024-02-12
M2024_004,P024,Freekick For,23,2024,2024-02-12
M2024_004,P018,Shot On Target,32,2024,2024-02-12
M2024_004,P001,Assist,23,2024,2024-02-12
M2024_004,P004,Corner Against,3,2024,2024-02-12
M2024_004,P005,Corner Against,49,2024,2024-02-12
M2024_004,P004,Yellow Card,44,2024,2024-02-12
M2024_004,P010,Freekick Against,59,2024,2024-02-12
M2024_004,P012,Shot On Target,85,2024,2024-02-12
M2024_004,P017,Assist,80,2024,2024-02-12
M2024_004,P023,Freekick For,9,2024,2024-02-12
M2024_004,P005,Assist,25,2024,2024-02-12
M2024_004,P013,Assist,89,2024,2024-02-12
M2024_004,P020,Shot Off Target,55,2024,2024-02-12
M2024_004,P008,Substitution,6,2024,2024-02-12
M2024_004,P019,Corner For,25,2024,2024-02-12
M2024_004,P010,Freekick For,20,2024,2024-02-12
M2024_004,P002,Shot On Target,81,2024,2024-02-12
M2024_004,P005,Corner For,66,2024,2024-02-12
M2024_004,P016,Freekick Against,27,2024,2024-02-12
M2024_004,P016,Corner For,85,2024,2024-02-12
M2024_004,P006,Foul,66,2024,2024-02-12
M2024_004,P021,Shot Off Target,66,2024,2024-02-12
M2024_004,P017,Shot Off Target,60,2024,2024-02-12
M2024_004,P023,Assist,48,2024,2024-02-12
M2024_004,P016,Foul,64,2024,2024-02-12
M2024_004,P019,Foul,52,2024,2024-02-12
M2024_004,P019,Yellow Card,84,2024,2024-02-12
M2024_004,P008,Goal,26,2024,2024-02-12
M2024_004,P008,Foul,51,2024,2024-02-12
M2024_004,P014,Shot On Target,49,2024,2024-02-12
M2024_005,P012,Assist,33,2024,2024-02-19
M2024_005,P005,Foul,11,2024,2024-02-19
M2024_005,P017,Shot On Target,46,2024,2024-02-19
M2024_005,P002,Shot On Target,60,2024,2024-02-19
M2024_005,P011,Foul,55,2024,2024-02-19
M2024_005,P014,Foul,53,2024,2024-02-19
M2024_005,P016,Shot Off Target,41,2024,2024-02-19
M2024_005,P001,Shot On Target,23,2024,2024-02-19
M2024_005,P009,Shot Off Target,83,2024,2024-02-19
M2024_005,P003,Goal,38,2024,2024-02-19
M2024_005,P017,Corner Against,70,2024,2024-02-19
M2024_005,P009,Yellow Card,30,2024,2024-02-19
M2024_005,P003,Goal,47,2024,2024-02-19
M2024_005,P007,Goal,43,2024,2024-02-19
M2024_005,P011,Assist,33,2024,2024-02-19
M2024_005,P025,Shot On Target,88,2024,2024-02-19
M2024_005,P007,Corner Against,78,2024,2024-02-19
M2024_005,P025,Substitution,70,2024,2024-02-19
M2024_005,P001,Freekick For,39,2024,2024-02-19
M2024_005,P012,Shot On Target,52,2024,2024-02-19
M2024_005,P019,Freekick Against,84,2024,2024-02-19
M2024_005,P021,Goal,66,2024,2024-02-19
M2024_005,P005,Substitution,51,2024,2024-02-19
M2024_005,P024,Shot On Target,27,2024,2024-02-19
M2024_005,P017,Foul,76,2024,2024-02-19
M2024_005,P025,Corner For,60,2024,2024-02-19
M2024_005,P015,Corner For,44,2024,2024-02-19
M2024_005,P011,Corner For,25,2024,2024-02-19
M2024_005,P023,Shot Off Target,54,2024,2024-02-19
M2024_005,P015,Shot On Target,72,2024,2024-02-19
M2024_005,P005,Goal,74,2024,2024-02-19
M2024_005,P010,Freekick For,2,2024,2024-02-19
M2024_005,P022,Foul,46,2024,2024-02-19
M2024_005,P014,Shot On Target,55,2024,2024-02-19
M2024_005,P013,Yellow Card,89,2024,2024-02-19
M2024_005,P011,Foul,76,2024,2024-02-19
M2024_005,P002,Goal,18,2024,2024-02-19
M2024_005,P011,Assist,73,2024,2024-02-19
M2024_005,P020,Foul,78,2024,2024-02-19
M2024_005,P013,Foul,49,2024,2024-02-19
M2024_005,P013,Shot On Target,9,2024,2024-02-19
M2024_005,P007,Foul,61,2024,2024-02-19
M2024_005,P019,Assist,58,2024,2024-02-19
M2024_005,P010,Yellow Card,12,2024,2024-02-19
M2024_005,P022,Assist,71,2024,2024-02-19
M2024_005,P023,Assist,78,2024,2024-02-19
M2024_005,P006,Foul,26,2024,2024-02-19
M2024_005,P013,Goal,37,2024,2024-02-19
M2024_005,P010,Shot On Target,85,2024,2024-02-19
M2024_005,P015,Foul,8,2024,2024-02-19
M2024_005,P001,Shot Off Target,22,2024,2024-02-19
M2024_005,P014,Shot On Target,51,2024,2024-02-19
M2024_005,P004,Assist,17,2024,2024-02-19
M2024_005,P016,Foul,9,2024,2024-02-19
M2024_005,P007,Shot Off Target,17,2024,2024-02-19
M2024_005,P010,Freekick For,56,2024,2024-02-19
M2024_005,P022,Corner Against,61,2024,2024-02-19
M2024_005,P019,Assist,40,2024,2024-02-19
M2024_005,P017,Foul,88,2024,2024-02-19
M2024_005,P007,Foul,1,2024,2024-02-19
M2024_005,P015,Substitution,9,2024,2024-02-19
M2024_005,P020,Corner Against,32,2024,2024-02-19
M2024_005,P019,Foul,63,2024,2024-02-19
M2024_005,P019,Foul,6,2024,2024-02-19
M2024_005,P010,Corner For,83,2024,2024-02-19
M2024_005,P015,Freekick For,45,2024,2024-02-19
M2024_005,P023,Red Card,39,2024,2024-02-19
M2024_005,P006,Shot Off Target,54,2024,2024-02-19
M2024_005,P020,Shot On Target,56,2024,2024-02-19
M2024_005,P022,Foul,24,2024,2024-02-19
M2024_005,P004,Yellow Card,51,2024,2024-02-19
M2024_005,P002,Yellow Card,31,2024,2024-02-19
M2024_005,P006,Freekick For,36,2024,2024-02-19
M2024_005,P018,Freekick For,38,2024,2024-02-19
M2024_005,P003,Yellow Card,90,2024,2024-02-19
M2024_005,P007,Corner For,64,2024,2024-02-19
M2024_005,P025,Shot Off Target,71,2024,2024-02-19
M2024_005,P012,Assist,10,2024,2024-02-19
M2024_005,P017,Corner For,42,2024,2024-02-19
M2024_005,P006,Shot Off Target,33,2024,2024-02-19
M2024_005,P002,Shot On Target,60,2024,2024-02-19
M2024_005,P021,Goal,89,2024,2024-02-19
M2024_005,P015,Yellow Card,49,2024,2024-02-19
M2024_005,P013,Shot On Target,25,2024,2024-02-19
M2024_005,P001,Shot Off Target,33,2024,2024-02-19
M2024_005,P005,Assist,42,2024,2024-02-19
M2024_005,P015,Yellow Card,63,2024,2024-02-19
M2024_005,P003,Foul,71,2024,2024-02-19
M2024_005,P023,Yellow Card,57,2024,2024-02-19
M2024_005,P009,Assist,21,2024,2024-02-19
M2024_005,P001,Assist,78,2024,2024-02-19
M2024_005,P010,Assist,16,2024,2024-02-19
M2024_005,P013,Foul,22,2024,2024-02-19
M2024_005,P025,Goal,2,2024,2024-02-19
M2024_005,P005,Yellow Card,57,2024,2024-02-19
M2024_005,P007,Shot Off Target,5,2024,2024-02-19
M2024_005,P018,Freekick For,28,2024,2024-02-19
M2024_005,P002,Shot Off Target,82,2024,2024-02-19
M2024_005,P021,Corner Against,85,2024,2024-02-19
M2024_005,P004,Red Card,50,2024,2024-02-19
M2024_005,P015,Yellow Card,7,2024,2024-02-19
M2024_005,P002,Foul,49,2024,2024-02-19
M2024_005,P008,Corner For,48,2024,2024-02-19
M2024_005,P007,Freekick For,12,2024,2024-02-19
M2024_005,P001,Goal,2,2024,2024-02-19
M2024_005,P007,Shot On Target,88,2024,2024-02-19
M2024_006,P004,Goal,86,2024,2024-02-26
M2024_006,P006,Assist,6,2024,2024-02-26
M2024_006,P004,Shot Off Target,42,2024,2024-02-26
M2024_006,P021,Shot On Target,25,2024,2024-02-26
M2024_006,P018,Foul,51,2024,2024-02-26
M2024_006,P004,Freekick Against,30,2024,2024-02-26
M2024_006,P012,Shot On Target,42,2024,2024-02-26
M2024_006,P013,Assist,84,2024,2024-02-26
M2024_006,P013,Shot On Target,28,2024,2024-02-26
M2024_006,P003,Foul,85,2024,2024-02-26
M2024_006,P021,Corner Against,80,2024,2024-02-26
M2024_006,P003,Shot Off Target,28,2024,2024-02-26
M2024_006,P025,Shot Off Target,77,2024,2024-02-26
M2024_006,P004,Foul,69,2024,2024-02-26
M2024_006,P019,Corner For,22,2024,2024-02-26
M2024_006,P004,Shot On Target,77,2024,2024-02-26
M2024_006,P021,Shot On Target,90,2024,2024-02-26
M2024_006,P025,Shot Off Target,89,2024,2024-02-26
M2024_006,P006,Assist,82,2024,2024-02-26
M2024_006,P023,Corner For,41,2024,2024-02-26
M2024_006,P022,Substitution,62,2024,2024-02-26
M2024_006,P001,Goal,78,2024,2024-02-26
M2024_006,P015,Freekick For,49,2024,2024-02-26
M2024_006,P024,Foul,30,2024,2024-02-26
M2024_006,P023,Foul,2,2024,2024-02-26
M2024_006,P020,Shot On Target,16,2024,2024-02-26
M2024_006,P024,Shot On Target,55,2024,2024-02-26
M2024_006,P020,Corner For,11,2024,2024-02-26
M2024_006,P012,Goal,64,2024,2024-02-26
M2024_006,P005,Shot On Target,49,2024,2024-02-26
M2024_006,P002,Shot On Target,31,2024,2024-02-26
M2024_006,P020,Freekick Against,57,2024,2024-02-26
M2024_006,P011,Corner For,18,2024,2024-02-26
M2024_006,P021,Shot On Target,6,2024,2024-02-26
M2024_006,P014,Foul,83,2024,2024-02-26
M2024_006,P025,Corner Against,4,2024,2024-02-26
M2024_006,P024,Shot On Target,43,2024,2024-02-26
M2024_006,P007,Shot On Target,70,2024,2024-02-26
M2024_006,P022,Goal,32,2024,2024-02-26
M2024_006,P023,Corner Against,29,2024,2024-02-26
M2024_006,P013,Foul,67,2024,2024-02-26
M2024_006,P015,Shot On Target,81,2024,2024-02-26
M2024_006,P016,Goal,9,2024,2024-02-26
M2024_006,P002,Freekick Against,82,2024,2024-02-26
M2024_006,P007,Substitution,17,2024,2024-02-26
M2024_006,P019,Goal,71,2024,2024-02-26
M2024_006,P007,Corner Against,31,2024,2024-02-26
M2024_006,P014,Foul,60,2024,2024-02-26
M2024_006,P024,Shot On Target,26,2024,2024-02-26
M2024_006,P006,Shot On Target,78,2024,2024-02-26
M2024_006,P010,Shot On Target,74,2024,2024-02-26
M2024_006,P021,Shot Off Target,26,2024,2024-02-26
M2024_006,P016,Shot On Target,11,2024,2024-02-26
M2024_006,P012,Freekick Against,51,2024,2024-02-26
M2024_006,P016,Shot Off Target,57,2024,2024-02-26
M2024_006,P020,Shot Off Target,56,2024,2024-02-26
M2024_006,P016,Corner For,3,2024,2024-02-26
M2024_006,P014,Corner For,11,2024,2024-02-26
M2024_006,P010,Corner For,77,2024,2024-02-26
M2024_006,P018,Foul,23,2024,2024-02-26
M2024_006,P015,Shot On Target,40,2024,2024-02-26
M2024_006,P013,Foul,72,2024,2024-02-26
M2024_006,P003,Foul,43,2024,2024-02-26
M2024_006,P016,Assist,26,2024,2024-02-26
M2024_006,P007,Assist,1,2024,2024-02-26
M2024_006,P017,Goal,48,2024,2024-02-26
M2024_006,P014,Foul,51,2024,2024-02-26
M2024_006,P012,Substitution,50,2024,2024-02-26
M2024_006,P021,Foul,76,2024,2024-02-26
M2024_006,P002,Goal,16,2024,2024-02-26
M2024_006,P019,Shot Off Target,21,2024,2024-02-26
M2024_006,P014,Assist,33,2024,2024-02-26
M2024_006,P025,Corner For,45,2024,2024-02-26
M2024_006,P016,Foul,82,2024,2024-02-26
M2024_006,P023,Yellow Card,8,2024,2024-02-26
M2024_006,P014,Yellow Card,32,2024,2024-02-26
